timestamp,trip_index,planet,morty_count,survived,morties_in_citadel,morties_on_planet_jessica,morties_lost,steps_taken,success_rate,volatility,note
2025-11-05T08:33:25.613024,22,2,1,0,970,14,16,22,0.5333333333333333,0.5,"forced_probe_top_score=0.267,vol=0.500|recent_failures_cooldown"
2025-11-05T08:33:26.222092,23,2,1,1,969,15,16,23,0.5333333333333333,0.5714285714285714,"forced_probe_top_score=0.267,vol=0.500|recent_failures_cooldown"
2025-11-05T08:33:26.834121,24,2,1,1,968,16,16,24,0.5333333333333333,0.5,"forced_probe_top_score=0.229,vol=0.571|recent_failures_cooldown"
2025-11-05T08:33:27.274123,25,2,1,0,967,16,17,25,0.5333333333333333,0.5714285714285714,"forced_probe_top_score=0.267,vol=0.500|recent_failures_cooldown"
2025-11-05T08:33:27.758469,26,2,1,0,966,16,18,26,0.5333333333333333,0.5,"forced_probe_top_score=0.229,vol=0.571|recent_failures_cooldown"
2025-11-05T08:33:28.369845,27,2,1,0,965,16,19,27,0.4666666666666667,0.5,"forced_probe_top_score=0.267,vol=0.500|recent_failures_cooldown"
2025-11-05T08:33:28.985897,28,2,1,0,964,16,20,28,0.4,0.42857142857142855,"forced_probe_top_score=0.233,vol=0.500|recent_failures_cooldown"
2025-11-05T08:33:29.604730,29,2,1,0,963,16,21,29,0.4,0.35714285714285715,"forced_probe_top_score=0.229,vol=0.429|recent_failures_cooldown"
2025-11-05T08:33:30.216245,30,2,1,1,962,17,21,30,0.4,0.42857142857142855,"forced_probe_top_score=0.257,vol=0.357|recent_failures_cooldown"
2025-11-05T08:33:30.686746,31,2,1,0,961,17,22,31,0.3333333333333333,0.5,"forced_probe_top_score=0.229,vol=0.429|recent_failures_cooldown"
2025-11-05T08:33:31.134684,32,2,1,0,960,17,23,32,0.26666666666666666,0.42857142857142855,"forced_probe_top_score=0.167,vol=0.500|recent_failures_cooldown"
2025-11-05T08:33:31.751163,33,2,1,0,959,17,24,33,0.26666666666666666,0.42857142857142855,"forced_probe_top_score=0.152,vol=0.429|recent_failures_cooldown"
2025-11-05T08:33:32.677203,34,2,1,0,958,17,25,34,0.26666666666666666,0.42857142857142855,"forced_probe_top_score=0.152,vol=0.429|recent_failures_cooldown"
2025-11-05T08:33:33.086093,35,2,1,0,957,17,26,35,0.26666666666666666,0.35714285714285715,"forced_probe_top_score=0.152,vol=0.429|recent_failures_cooldown"
2025-11-05T08:33:33.918753,36,2,1,0,956,17,27,36,0.2,0.2857142857142857,"forced_probe_top_score=0.171,vol=0.357|recent_failures_cooldown"
2025-11-05T08:33:34.518526,37,2,1,0,955,17,28,37,0.2,0.21428571428571427,"forced_probe_top_score=0.143,vol=0.286|recent_failures_cooldown"
2025-11-05T08:33:35.130352,38,2,1,1,954,18,28,38,0.2,0.2857142857142857,"forced_probe_top_score=0.157,vol=0.214|recent_failures_cooldown"
2025-11-05T08:33:35.754007,39,2,1,0,953,18,29,39,0.13333333333333333,0.2857142857142857,"forced_probe_top_score=0.143,vol=0.286|recent_failures_cooldown"
2025-11-05T08:33:36.366058,40,2,1,0,952,18,30,40,0.13333333333333333,0.2857142857142857,"forced_probe_top_score=0.095,vol=0.286|recent_failures_cooldown"
2025-11-05T08:33:37.591388,41,2,1,0,951,18,31,41,0.13333333333333333,0.2857142857142857,"forced_probe_top_score=0.095,vol=0.286|recent_failures_cooldown"
2025-11-05T08:33:38.205081,42,2,1,0,950,18,32,42,0.13333333333333333,0.2857142857142857,"forced_probe_top_score=0.095,vol=0.286|recent_failures_cooldown"
2025-11-05T08:33:38.613585,43,2,1,0,949,18,33,43,0.13333333333333333,0.2857142857142857,"forced_probe_top_score=0.095,vol=0.286|recent_failures_cooldown"
2025-11-05T08:33:39.126169,44,2,1,0,948,18,34,44,0.13333333333333333,0.21428571428571427,"forced_probe_top_score=0.095,vol=0.286|recent_failures_cooldown"
2025-11-05T08:33:39.533572,45,2,1,0,947,18,35,45,0.06666666666666667,0.14285714285714285,"forced_probe_top_score=0.105,vol=0.214|recent_failures_cooldown"
2025-11-05T08:33:40.047317,46,2,1,0,946,18,36,46,0.06666666666666667,0.14285714285714285,"forced_probe_top_score=0.057,vol=0.143|recent_failures_cooldown"
2025-11-05T08:33:40.661629,47,2,1,0,945,18,37,47,0.06666666666666667,0.14285714285714285,"forced_probe_top_score=0.057,vol=0.143|recent_failures_cooldown"
2025-11-05T08:33:41.279145,48,2,1,0,944,18,38,48,0.06666666666666667,0.14285714285714285,"forced_probe_top_score=0.057,vol=0.143|recent_failures_cooldown"
2025-11-05T08:33:41.890769,49,2,1,0,943,18,39,49,0.06666666666666667,0.14285714285714285,"forced_probe_top_score=0.057,vol=0.143|recent_failures_cooldown"
2025-11-05T08:33:42.508651,50,2,1,0,942,18,40,50,0.06666666666666667,0.14285714285714285,"forced_probe_top_score=0.057,vol=0.143|recent_failures_cooldown"
2025-11-05T08:33:43.119741,51,2,1,0,941,18,41,51,0.06666666666666667,0.14285714285714285,"forced_probe_top_score=0.057,vol=0.143|recent_failures_cooldown"
2025-11-05T08:33:43.736738,52,2,1,0,940,18,42,52,0.06666666666666667,0.07142857142857142,"forced_probe_top_score=0.057,vol=0.143|recent_failures_cooldown"
2025-11-05T08:33:44.349426,53,2,1,0,939,18,43,53,0.0,0.0,"forced_probe_top_score=0.062,vol=0.071|recent_failures_cooldown"
2025-11-05T08:33:44.972294,54,0,1,0,938,18,44,54,0.3333333333333333,0.5,"forced_probe_top_score=0.000,vol=1.000|recent_failures_cooldown"
2025-11-05T08:33:45.580618,55,0,1,0,937,18,45,55,0.25,0.3333333333333333,"forced_probe_top_score=0.167,vol=0.500|recent_failures_cooldown"
2025-11-05T08:33:46.198556,56,0,1,1,936,19,45,56,0.4,0.5,"forced_probe_top_score=0.167,vol=0.333|recent_failures_cooldown"
2025-11-05T08:33:46.804800,57,0,1,0,935,19,46,57,0.3333333333333333,0.6,"forced_probe_top_score=0.200,vol=0.500|recent_failures_cooldown"
2025-11-05T08:33:47.423747,58,0,1,1,934,20,46,58,0.42857142857142855,0.6666666666666666,"forced_probe_top_score=0.133,vol=0.600|recent_failures_cooldown"
2025-11-05T08:33:48.034858,59,0,1,1,933,21,46,59,0.5,0.5714285714285714,"forced_probe_top_score=0.143,vol=0.667|recent_failures_cooldown"
2025-11-05T08:33:48.440172,60,0,1,1,932,22,46,60,0.5555555555555556,0.5,"forced_probe_top_score=0.214,vol=0.571"
2025-11-05T08:33:49.570999,61,0,1,1,931,23,46,61,0.6,0.4444444444444444,"forced_probe_top_score=0.278,vol=0.500"
2025-11-05T08:33:50.181071,62,0,1,1,930,24,46,62,0.6363636363636364,0.4,"forced_probe_top_score=0.333,vol=0.444"
2025-11-05T08:33:50.795640,63,0,1,0,929,24,47,63,0.5833333333333334,0.45454545454545453,"forced_probe_top_score=0.382,vol=0.400"
2025-11-05T08:33:51.417310,64,0,1,0,928,24,48,64,0.5384615384615384,0.4166666666666667,"forced_probe_top_score=0.318,vol=0.455|recent_failures_cooldown"
2025-11-05T08:33:52.028385,65,0,1,0,927,24,49,65,0.5,0.38461538461538464,"forced_probe_top_score=0.314,vol=0.417|recent_failures_cooldown"
2025-11-05T08:33:52.642845,66,0,1,1,926,25,49,66,0.5333333333333333,0.42857142857142855,"forced_probe_top_score=0.308,vol=0.385|recent_failures_cooldown"
2025-11-05T08:33:53.258846,67,0,1,0,925,25,50,67,0.4666666666666667,0.42857142857142855,"forced_probe_top_score=0.305,vol=0.429|recent_failures_cooldown"
2025-11-05T08:33:53.874070,68,0,1,0,924,25,51,68,0.4666666666666667,0.42857142857142855,"forced_probe_top_score=0.267,vol=0.429|recent_failures_cooldown"
2025-11-05T08:33:54.484030,69,0,1,1,923,26,51,69,0.5333333333333333,0.5,"forced_probe_top_score=0.267,vol=0.429|recent_failures_cooldown"
2025-11-05T08:33:55.103129,70,0,1,1,922,27,51,70,0.6,0.42857142857142855,"forced_probe_top_score=0.267,vol=0.500|recent_failures_cooldown"
2025-11-05T08:33:55.711793,71,0,1,0,921,27,52,71,0.5333333333333333,0.42857142857142855,"forced_probe_top_score=0.343,vol=0.429|recent_failures_cooldown"
2025-11-05T08:33:56.327570,72,0,1,1,920,28,52,72,0.6,0.42857142857142855,"forced_probe_top_score=0.305,vol=0.429|recent_failures_cooldown"
2025-11-05T08:33:56.948482,73,0,1,0,919,28,53,73,0.5333333333333333,0.5,"forced_probe_top_score=0.343,vol=0.429|recent_failures_cooldown"
2025-11-05T08:33:57.560361,74,0,1,0,918,28,54,74,0.4666666666666667,0.5,"forced_probe_top_score=0.267,vol=0.500|recent_failures_cooldown"
2025-11-05T08:33:57.994678,75,0,1,0,917,28,55,75,0.4,0.5,"forced_probe_top_score=0.233,vol=0.500|recent_failures_cooldown"
2025-11-05T08:33:58.481368,76,0,1,0,916,28,56,76,0.3333333333333333,0.5,"forced_probe_top_score=0.200,vol=0.500|recent_failures_cooldown"
2025-11-05T08:33:59.033486,77,0,1,1,915,29,56,77,0.3333333333333333,0.5,"forced_probe_top_score=0.167,vol=0.500|recent_failures_cooldown"
2025-11-05T08:33:59.717760,78,0,1,1,914,30,56,78,0.4,0.5,"forced_probe_top_score=0.167,vol=0.500|recent_failures_cooldown"
2025-11-05T08:34:00.646101,79,0,1,1,913,31,56,79,0.4666666666666667,0.5,"forced_probe_top_score=0.200,vol=0.500|recent_failures_cooldown"
2025-11-05T08:34:01.245225,80,0,1,1,912,32,56,80,0.5333333333333333,0.42857142857142855,"forced_probe_top_score=0.233,vol=0.500"
2025-11-05T08:34:02.477356,81,0,1,1,911,33,56,81,0.5333333333333333,0.35714285714285715,"forced_probe_top_score=0.305,vol=0.429"
2025-11-05T08:34:03.087144,82,0,1,0,910,33,57,82,0.5333333333333333,0.42857142857142855,"forced_probe_top_score=0.343,vol=0.357"
2025-11-05T08:34:03.482776,83,0,1,1,909,34,57,83,0.6,0.42857142857142855,"forced_probe_top_score=0.305,vol=0.429"
2025-11-05T08:34:04.019588,84,0,1,0,908,34,58,84,0.5333333333333333,0.5,"forced_probe_top_score=0.343,vol=0.429|recent_failures_cooldown"
2025-11-05T08:34:04.624237,85,0,1,0,907,34,59,85,0.4666666666666667,0.42857142857142855,"forced_probe_top_score=0.267,vol=0.500|recent_failures_cooldown"
2025-11-05T08:34:05.238234,86,0,1,0,906,34,60,86,0.4666666666666667,0.35714285714285715,"forced_probe_top_score=0.267,vol=0.429|recent_failures_cooldown"
2025-11-05T08:34:05.852768,87,0,1,0,905,34,61,87,0.4,0.2857142857142857,"forced_probe_top_score=0.300,vol=0.357|recent_failures_cooldown"
2025-11-05T08:34:06.465102,88,0,1,1,904,35,61,88,0.4666666666666667,0.35714285714285715,"forced_probe_top_score=0.286,vol=0.286|recent_failures_cooldown"
2025-11-05T08:34:07.086160,89,0,1,1,903,36,61,89,0.5333333333333333,0.35714285714285715,"forced_probe_top_score=0.300,vol=0.357|recent_failures_cooldown"
2025-11-05T08:34:07.704789,90,0,1,1,902,37,61,90,0.6,0.35714285714285715,"forced_probe_top_score=0.343,vol=0.357|recent_failures_cooldown"
2025-11-05T08:34:08.309583,91,0,1,1,901,38,61,91,0.6666666666666666,0.2857142857142857,"forced_probe_top_score=0.386,vol=0.357"
2025-11-05T08:34:10.156666,92,0,1,0,900,38,62,92,0.6,0.35714285714285715,"forced_probe_top_score=0.476,vol=0.286"
2025-11-05T08:34:10.777034,93,0,1,0,899,38,63,93,0.5333333333333333,0.35714285714285715,"forced_probe_top_score=0.386,vol=0.357|recent_failures_cooldown"
2025-11-05T08:34:11.388520,94,0,1,0,898,38,64,94,0.4666666666666667,0.35714285714285715,"forced_probe_top_score=0.343,vol=0.357|recent_failures_cooldown"
2025-11-05T08:34:11.994798,95,0,1,0,897,38,65,95,0.4,0.35714285714285715,"forced_probe_top_score=0.300,vol=0.357|recent_failures_cooldown"
2025-11-05T08:34:12.617211,96,0,1,1,896,39,65,96,0.4,0.35714285714285715,"forced_probe_top_score=0.257,vol=0.357|recent_failures_cooldown"
2025-11-05T08:34:13.223248,97,0,1,1,895,40,65,97,0.4666666666666667,0.2857142857142857,"forced_probe_top_score=0.257,vol=0.357|recent_failures_cooldown"
2025-11-05T08:34:13.839662,98,0,1,1,894,41,65,98,0.4666666666666667,0.21428571428571427,"forced_probe_top_score=0.333,vol=0.286|recent_failures_cooldown"
2025-11-05T08:34:14.459265,99,0,1,1,893,42,65,99,0.5333333333333333,0.21428571428571427,"forced_probe_top_score=0.367,vol=0.214"
2025-11-05T08:34:15.068951,100,0,1,1,892,43,65,100,0.6,0.21428571428571427,"forced_probe_top_score=0.419,vol=0.214"
2025-11-05T08:34:16.298736,101,0,1,1,891,44,65,101,0.6666666666666666,0.21428571428571427,"forced_probe_top_score=0.471,vol=0.214"
2025-11-05T08:34:16.690990,102,0,1,1,890,45,65,102,0.7333333333333333,0.14285714285714285,"forced_probe_top_score=0.524,vol=0.214"
2025-11-05T08:34:17.217777,103,0,1,0,889,45,66,103,0.6666666666666666,0.21428571428571427,"forced_probe_top_score=0.629,vol=0.143"
2025-11-05T08:34:17.839678,104,0,1,0,888,45,67,104,0.6,0.21428571428571427,"score=0.524,vol=0.214,send=1|recent_failures_cooldown"
2025-11-05T08:34:18.451071,105,0,1,0,887,45,68,105,0.5333333333333333,0.21428571428571427,"forced_probe_top_score=0.471,vol=0.214|recent_failures_cooldown"
2025-11-05T08:34:19.064112,106,0,1,0,886,45,69,106,0.4666666666666667,0.14285714285714285,"forced_probe_top_score=0.419,vol=0.214|recent_failures_cooldown"
2025-11-05T08:34:19.678405,107,0,1,0,885,45,70,107,0.4666666666666667,0.14285714285714285,"forced_probe_top_score=0.400,vol=0.143|recent_failures_cooldown"
2025-11-05T08:34:20.286641,108,0,1,1,884,46,70,108,0.5333333333333333,0.21428571428571427,"forced_probe_top_score=0.400,vol=0.143|recent_failures_cooldown"
2025-11-05T08:34:20.906289,109,0,1,1,883,47,70,109,0.6,0.21428571428571427,"forced_probe_top_score=0.419,vol=0.214|recent_failures_cooldown"
2025-11-05T08:34:21.518003,110,0,1,1,882,48,70,110,0.6666666666666666,0.14285714285714285,"forced_probe_top_score=0.471,vol=0.214|recent_failures_cooldown"
2025-11-05T08:34:21.928144,111,0,1,0,881,48,71,111,0.6,0.21428571428571427,"forced_probe_top_score=0.571,vol=0.143|recent_failures_cooldown"
2025-11-05T08:34:22.445249,112,0,1,0,880,48,72,112,0.5333333333333333,0.21428571428571427,"forced_probe_top_score=0.471,vol=0.214|recent_failures_cooldown"
2025-11-05T08:34:23.057879,113,0,1,0,879,48,73,113,0.4666666666666667,0.21428571428571427,"forced_probe_top_score=0.419,vol=0.214|recent_failures_cooldown"
2025-11-05T08:34:23.504132,114,0,1,0,878,48,74,114,0.4,0.21428571428571427,"forced_probe_top_score=0.367,vol=0.214|recent_failures_cooldown"
2025-11-05T08:34:23.983922,115,0,1,0,877,48,75,115,0.3333333333333333,0.21428571428571427,"forced_probe_top_score=0.314,vol=0.214|recent_failures_cooldown"
2025-11-05T08:34:24.594476,116,0,1,0,876,48,76,116,0.26666666666666666,0.21428571428571427,"forced_probe_top_score=0.262,vol=0.214|recent_failures_cooldown"
2025-11-05T08:34:25.206323,117,0,1,0,875,48,77,117,0.2,0.14285714285714285,"forced_probe_top_score=0.210,vol=0.214|recent_failures_cooldown"
2025-11-05T08:34:25.822913,118,0,1,1,874,49,77,118,0.26666666666666666,0.21428571428571427,"forced_probe_top_score=0.171,vol=0.143|recent_failures_cooldown"
2025-11-05T08:34:26.440719,119,0,1,1,873,50,77,119,0.3333333333333333,0.21428571428571427,"forced_probe_top_score=0.210,vol=0.214|recent_failures_cooldown"
2025-11-05T08:34:27.052275,120,0,1,1,872,51,77,120,0.4,0.21428571428571427,"forced_probe_top_score=0.262,vol=0.214|recent_failures_cooldown"
2025-11-05T08:34:28.279963,121,0,1,1,871,52,77,121,0.4666666666666667,0.21428571428571427,"forced_probe_top_score=0.314,vol=0.214"
2025-11-05T08:34:28.895757,122,0,1,0,870,52,78,122,0.4666666666666667,0.21428571428571427,"forced_probe_top_score=0.367,vol=0.214"
2025-11-05T08:34:29.437204,123,0,1,0,869,52,79,123,0.4,0.21428571428571427,"forced_probe_top_score=0.367,vol=0.214|recent_failures_cooldown"
2025-11-05T08:34:30.127614,124,0,1,0,868,52,80,124,0.3333333333333333,0.21428571428571427,"forced_probe_top_score=0.314,vol=0.214|recent_failures_cooldown"
2025-11-05T08:34:30.746465,125,0,1,0,867,52,81,125,0.26666666666666666,0.14285714285714285,"forced_probe_top_score=0.262,vol=0.214|recent_failures_cooldown"
2025-11-05T08:34:31.363291,126,0,1,0,866,52,82,126,0.26666666666666666,0.14285714285714285,"forced_probe_top_score=0.229,vol=0.143|recent_failures_cooldown"
2025-11-05T08:34:31.971488,127,0,1,1,865,53,82,127,0.3333333333333333,0.21428571428571427,"forced_probe_top_score=0.229,vol=0.143|recent_failures_cooldown"
2025-11-05T08:34:32.584909,128,0,1,1,864,54,82,128,0.4,0.21428571428571427,"forced_probe_top_score=0.262,vol=0.214|recent_failures_cooldown"
2025-11-05T08:34:33.195633,129,0,1,1,863,55,82,129,0.4666666666666667,0.21428571428571427,"forced_probe_top_score=0.314,vol=0.214|recent_failures_cooldown"
2025-11-05T08:34:33.637579,130,0,1,1,862,56,82,130,0.5333333333333333,0.21428571428571427,"forced_probe_top_score=0.367,vol=0.214"
2025-11-05T08:34:34.122266,131,0,1,1,861,57,82,131,0.6,0.21428571428571427,"forced_probe_top_score=0.419,vol=0.214"
2025-11-05T08:34:34.732634,132,0,1,1,860,58,82,132,0.6666666666666666,0.14285714285714285,"forced_probe_top_score=0.471,vol=0.214"
2025-11-05T08:34:35.343791,133,0,1,0,859,58,83,133,0.6,0.21428571428571427,"forced_probe_top_score=0.571,vol=0.143"
2025-11-05T08:34:35.959464,134,0,1,0,858,58,84,134,0.5333333333333333,0.21428571428571427,"forced_probe_top_score=0.471,vol=0.214|recent_failures_cooldown"
2025-11-05T08:34:36.574754,135,0,1,0,857,58,85,135,0.4666666666666667,0.21428571428571427,"forced_probe_top_score=0.419,vol=0.214|recent_failures_cooldown"
2025-11-05T08:34:37.193418,136,0,1,0,856,58,86,136,0.4,0.14285714285714285,"forced_probe_top_score=0.367,vol=0.214|recent_failures_cooldown"
2025-11-05T08:34:37.801183,137,0,1,1,855,59,86,137,0.4666666666666667,0.21428571428571427,"forced_probe_top_score=0.343,vol=0.143|recent_failures_cooldown"
2025-11-05T08:34:38.199871,138,0,1,1,854,60,86,138,0.5333333333333333,0.21428571428571427,"forced_probe_top_score=0.367,vol=0.214|recent_failures_cooldown"
2025-11-05T08:34:38.727072,139,0,1,1,853,61,86,139,0.6,0.21428571428571427,"forced_probe_top_score=0.419,vol=0.214|recent_failures_cooldown"
2025-11-05T08:34:39.341179,140,0,1,1,852,62,86,140,0.6666666666666666,0.21428571428571427,"forced_probe_top_score=0.471,vol=0.214"
2025-11-05T08:34:40.565984,141,0,1,1,851,63,86,141,0.7333333333333333,0.14285714285714285,"forced_probe_top_score=0.524,vol=0.214"
2025-11-05T08:34:41.180812,142,0,1,1,850,64,86,142,0.7333333333333333,0.14285714285714285,"forced_probe_top_score=0.629,vol=0.143"
2025-11-05T08:34:41.615741,143,0,1,0,849,64,87,143,0.6666666666666666,0.21428571428571427,"forced_probe_top_score=0.629,vol=0.143"
2025-11-05T08:34:42.106556,144,0,1,0,848,64,88,144,0.6,0.21428571428571427,"forced_probe_top_score=0.524,vol=0.214|recent_failures_cooldown"
2025-11-05T08:34:42.731646,145,0,1,0,847,64,89,145,0.5333333333333333,0.21428571428571427,"forced_probe_top_score=0.471,vol=0.214|recent_failures_cooldown"
2025-11-05T08:34:43.151660,146,0,1,1,846,65,89,146,0.5333333333333333,0.2857142857142857,"forced_probe_top_score=0.419,vol=0.214|recent_failures_cooldown"
2025-11-05T08:34:43.645179,147,0,1,1,845,66,89,147,0.5333333333333333,0.21428571428571427,"forced_probe_top_score=0.381,vol=0.286|recent_failures_cooldown"
2025-11-05T08:34:44.059789,148,0,1,1,844,67,89,148,0.6,0.21428571428571427,"forced_probe_top_score=0.419,vol=0.214|recent_failures_cooldown"
2025-11-05T08:34:44.563235,149,0,1,1,843,68,89,149,0.6666666666666666,0.21428571428571427,"forced_probe_top_score=0.471,vol=0.214"
2025-11-05T08:34:45.094962,150,0,1,1,842,69,89,150,0.7333333333333333,0.21428571428571427,"forced_probe_top_score=0.524,vol=0.214"
2025-11-05T08:34:45.792563,151,0,1,1,841,70,89,151,0.8,0.14285714285714285,"forced_probe_top_score=0.576,vol=0.214"
2025-11-05T08:34:46.236826,152,0,1,0,840,70,90,152,0.7333333333333333,0.21428571428571427,"forced_probe_top_score=0.686,vol=0.143"
2025-11-05T08:34:46.717437,153,0,1,1,839,71,90,153,0.7333333333333333,0.2857142857142857,"forced_probe_top_score=0.576,vol=0.214"
2025-11-05T08:34:47.328573,154,0,1,0,838,71,91,154,0.6666666666666666,0.35714285714285715,"score=0.524,vol=0.286,send=1|recent_failures_cooldown"
2025-11-05T08:34:47.941394,155,0,1,0,837,71,92,155,0.6,0.35714285714285715,"forced_probe_top_score=0.429,vol=0.357|recent_failures_cooldown"
2025-11-05T08:34:48.561700,156,0,1,1,836,72,92,156,0.6,0.42857142857142855,"forced_probe_top_score=0.386,vol=0.357|recent_failures_cooldown"
2025-11-05T08:34:49.175934,157,0,1,1,835,73,92,157,0.6,0.35714285714285715,"forced_probe_top_score=0.343,vol=0.429|recent_failures_cooldown"
2025-11-05T08:34:49.605213,158,0,1,1,834,74,92,158,0.6666666666666666,0.35714285714285715,"forced_probe_top_score=0.386,vol=0.357|recent_failures_cooldown"
2025-11-05T08:34:50.091487,159,0,1,1,833,75,92,159,0.7333333333333333,0.35714285714285715,"forced_probe_top_score=0.429,vol=0.357"
2025-11-05T08:34:50.704227,160,0,1,1,832,76,92,160,0.8,0.2857142857142857,"forced_probe_top_score=0.471,vol=0.357"
2025-11-05T08:34:51.937139,161,0,1,0,831,76,93,161,0.7333333333333333,0.35714285714285715,"forced_probe_top_score=0.571,vol=0.286"
2025-11-05T08:34:52.551674,162,0,1,0,830,76,94,162,0.6666666666666666,0.35714285714285715,"forced_probe_top_score=0.471,vol=0.357|recent_failures_cooldown"
2025-11-05T08:34:53.167921,163,0,1,0,829,76,95,163,0.6,0.35714285714285715,"forced_probe_top_score=0.429,vol=0.357|recent_failures_cooldown"
2025-11-05T08:34:53.781877,164,0,1,0,828,76,96,164,0.5333333333333333,0.35714285714285715,"forced_probe_top_score=0.386,vol=0.357|recent_failures_cooldown"
2025-11-05T08:34:54.401211,165,0,1,0,827,76,97,165,0.4666666666666667,0.35714285714285715,"forced_probe_top_score=0.343,vol=0.357|recent_failures_cooldown"
2025-11-05T08:34:55.017021,166,0,1,1,826,77,97,166,0.4666666666666667,0.35714285714285715,"forced_probe_top_score=0.300,vol=0.357|recent_failures_cooldown"
2025-11-05T08:34:55.421859,167,0,1,0,825,77,98,167,0.4666666666666667,0.35714285714285715,"forced_probe_top_score=0.300,vol=0.357|recent_failures_cooldown"
2025-11-05T08:34:55.932596,168,0,1,0,824,77,99,168,0.4,0.2857142857142857,"forced_probe_top_score=0.300,vol=0.357|recent_failures_cooldown"
2025-11-05T08:34:56.541943,169,0,1,1,823,78,99,169,0.4666666666666667,0.35714285714285715,"forced_probe_top_score=0.286,vol=0.286|recent_failures_cooldown"
2025-11-05T08:34:57.157939,170,0,1,1,822,79,99,170,0.5333333333333333,0.2857142857142857,"forced_probe_top_score=0.300,vol=0.357|recent_failures_cooldown"
2025-11-05T08:34:57.770988,171,0,1,0,821,79,100,171,0.4666666666666667,0.35714285714285715,"forced_probe_top_score=0.381,vol=0.286|recent_failures_cooldown"
2025-11-05T08:34:58.386568,172,0,1,0,820,79,101,172,0.4,0.35714285714285715,"forced_probe_top_score=0.300,vol=0.357|recent_failures_cooldown"
2025-11-05T08:34:58.919278,173,0,1,0,819,79,102,173,0.3333333333333333,0.35714285714285715,"forced_probe_top_score=0.257,vol=0.357|recent_failures_cooldown"
2025-11-05T08:34:59.615017,174,0,1,0,818,79,103,174,0.26666666666666666,0.35714285714285715,"forced_probe_top_score=0.214,vol=0.357|recent_failures_cooldown"
2025-11-05T08:35:00.229514,175,0,1,0,817,79,104,175,0.2,0.2857142857142857,"forced_probe_top_score=0.171,vol=0.357|recent_failures_cooldown"
2025-11-05T08:35:00.850724,176,0,1,0,816,79,105,176,0.2,0.2857142857142857,"forced_probe_top_score=0.143,vol=0.286|recent_failures_cooldown"
2025-11-05T08:35:01.456950,177,0,1,0,815,79,106,177,0.2,0.2857142857142857,"forced_probe_top_score=0.143,vol=0.286|recent_failures_cooldown"
